Image.Name,Hour,Minute,Sec,Summary.Statistic,Area,Average.intensity,Total.intensity,Image,Overlay,Treatment,NormAvgAVG,NormAvgTOT,Dissociation,SLIDE,Time,Label
Blue,58:00:00,46:00:00,82,Average,0.095504731,18300.87891,272861.0938,Copy of Image 52_Maximum intensity projection.tif,GRB_B,MK4256,1.270301112,1.543197362,VC2782,VC2782_S6,18H,MK_1
Blue,4:00,24:00:00,315,Average,0.096294239,15756.28613,225086.5313,Copy of Image 56_Maximum intensity projection.tif,GRB_B,MK4256,1.093675768,1.273002818,VC2782,VC2782_S6,18H,MK_1
Red,2:04,5:02,6,Average,0.047324494,18313.12891,127302.3594,ctl 18.tif,GRB_R,CTL,1.041250676,0.851925125,VC2808,VC2808_S1,18H,CTL
Red,3:01,4:08,84,Average,0.075809531,21278.24219,238150.1094,ctl 1.tif,GRB_R,CTL,1.209841539,1.593733711,VC2808,VC2808_S2,18H,CTL
Red,3:02,8:06,90,Average,0.050647207,15432.25879,115365.8203,ctl 20.tif,GRB_R,CTL,0.877449723,0.772044142,VC2808,VC2808_S1,18H,CTL
Red,4:00,7:03,68,Average,0.065516256,20106.32422,201358.7969,ctl 32.tif,GRB_R,CTL,1.143208448,1.347521122,VC2808,VC2808_S3,18H,CTL
Red,4:03,9:07,11,Average,0.057703953,18469.99805,157523.5781,ctl 34.tif,GRB_R,CTL,1.050169965,1.054169731,VC2808,VC2808_S3,18H,CTL
Red,5:00,4:00,96,Average,0.056565132,17199.18555,138515.2813,ctl 36.tif,GRB_R,CTL,0.977913914,0.92696356,VC2808,VC2808_S3,18H,CTL
Red,5:01,9:05,31,Average,0.052386418,16166.375,116474.2578,ctl 38.tif,GRB_R,CTL,0.919190214,0.77946196,VC2808,VC2808_S4,18H,CTL
Red,5:03,8:03,61,Average,0.06532523,16307.12793,159363.8594,ctl 40.tif,GRB_R,CTL,0.927193166,1.066485149,VC2808,VC2808_S4,18H,CTL
Red,5:05,1:05,21,Average,0.041476335,14957.66699,90617.07031,ctl 41.tif,GRB_R,CTL,0.85046531,0.606422059,VC2808,VC2808_S4,18H,CTL
Red,6:00,7:08,6,Average,0.064236477,18438.73828,171619.5469,ctl 5.tif,GRB_R,CTL,1.048392592,1.148501918,VC2808,VC2808_S5,18H,CTL
Red,3:02,0:06,39,Average,0.053384054,16794.85547,127428.8359,ctl 7.tif,GRB_R,CTL,0.954924453,0.852771523,VC2808,VC2808_S5,18H,CTL
Red,9:01,3:00,73,Average,0.049719755,17388.92578,149856.1563,2 L73.tif,GRB_R,L7,0.988702193,1.002858276,VC2808,VC2808_S9,18H,L_2
Red,9:03,8:04,43,Average,0.051662434,19152.68945,143532.5938,2 L75.tif,GRB_R,L7,1.088986537,0.960540114,VC2808,VC2808_S9,18H,L_2
Red,9:05,9:04,22,Average,0.051732302,18263.74609,145779.7344,2 L76.tif,GRB_R,L7,1.03844286,0.975578292,VC2808,VC2808_S9,18H,L_2
Red,0:01,8:01,0,Average,0.047062263,14335.04102,91251.67969,2 L76.tif,GRB_R,L7,0.815063948,0.610668954,VC2808,VC2808_S10,18H,L_2
Red,0:04,0:01,62,Average,0.033267476,14582.82324,63701.41797,2  l7 30.tif,GRB_R,L7,0.829152387,0.426298764,VC2808,VC2808_S10,18H,L_2
Red,1:00,7:03,21,Average,0.043550156,15004.29785,96959.21875,2 l7 53.tif,GRB_R,L7,0.853116655,0.6488646,VC2808,VC2808_S11,18H,L_2
Red,1:02,5:08,48,Average,0.046453491,13612.09863,92553.71094,2 l7 55.tif,GRB_R,L7,0.773958779,0.619382328,VC2808,VC2808_S11,18H,L_2
Red,1:03,9:09,5,Average,0.04877108,14875.56543,106824.2969,2 l7 57.tif,GRB_R,L7,0.845797167,0.714883077,VC2808,VC2808_S11,18H,L_2
Red,3:00,4:05,46,Average,0.04173556,13056.66797,86167.91406,2 l7 62.tif,GRB_R,L7,0.742378018,0.576647686,VC2808,VC2808_S12,18H,L_2
Red,3:02,7:07,84,Average,0.032662611,14386.94922,64318.83203,2 l7 64.tif,GRB_R,L7,0.818015352,0.430430585,VC2808,VC2808_S12,18H,L_2
Blue,2:04,5:04,35,Average,0.047324494,10019.63965,71236.88281,ctl 18.tif,GRB_B,CTL,1.012799231,0.821795242,VC2808,VC2808_S1,18H,CTL
Blue,3:01,5:01,31,Average,0.075809531,9144.257813,99331.21875,ctl 1.tif,GRB_B,CTL,0.924314407,1.145894089,VC2808,VC2808_S2,18H,CTL
Blue,3:02,8:09,33,Average,0.050647207,11281.91016,74778.91406,ctl 20.tif,GRB_B,CTL,1.140391305,0.862656441,VC2808,VC2808_S1,18H,CTL
Blue,4:00,7:06,52,Average,0.065516256,10190.26758,108880.0234,ctl 32.tif,GRB_B,CTL,1.030046541,1.256049979,VC2808,VC2808_S3,18H,CTL
Blue,4:03,9:09,67,Average,0.057703953,10193.39453,88584.77344,ctl 34.tif,GRB_B,CTL,1.030362618,1.021922106,VC2808,VC2808_S3,18H,CTL
Blue,5:00,4:03,26,Average,0.056565132,10400.75098,86367.24219,ctl 36.tif,GRB_B,CTL,1.051322499,0.996340462,VC2808,VC2808_S3,18H,CTL
Blue,5:01,9:07,85,Average,0.052386418,11877.84961,94858.74219,ctl 38.tif,GRB_B,CTL,1.2006297,1.094299188,VC2808,VC2808_S4,18H,CTL
Blue,5:03,8:06,58,Average,0.06532523,10258.46094,97986,ctl 40.tif,GRB_B,CTL,1.036939622,1.130375522,VC2808,VC2808_S4,18H,CTL
Blue,5:05,1:07,71,Average,0.041476335,5843.269043,38779,ctl 41.tif,GRB_B,CTL,0.590645831,0.447358116,VC2808,VC2808_S4,18H,CTL
Blue,6:00,8:00,56,Average,0.064236477,9885.564453,114056.9531,ctl 5.tif,GRB_B,CTL,0.999246722,1.315771517,VC2808,VC2808_S5,18H,CTL
Blue,3:02,0:07,66,Average,0.053384054,9727.818359,78669.39063,ctl 7.tif,GRB_B,CTL,0.983301525,0.907537337,VC2808,VC2808_S5,18H,CTL
Blue,9:01,3:02,87,Average,0.049719755,8969.62793,58696,2 L73.tif,GRB_B,L7,0.906662573,0.677122463,VC2808,VC2808_S9,18H,L_2
Blue,9:03,8:07,4,Average,0.051662434,7486.977051,56608.58984,2 L75.tif,GRB_B,L7,0.756794143,0.653041907,VC2808,VC2808_S9,18H,L_2
Blue,9:05,9:07,62,Average,0.051732302,10466.0752,73564.5625,2 L76.tif,GRB_B,L7,1.057925562,0.848647569,VC2808,VC2808_S9,18H,L_2
Blue,0:01,8:03,50,Average,0.047062263,6739.390137,46945.93359,2 L76.tif,GRB_B,L7,0.681227009,0.541572614,VC2808,VC2808_S10,18H,L_2
Blue,0:04,0:03,65,Average,0.033267476,6995.041504,31410.91602,2  l7 30.tif,GRB_B,L7,0.707068607,0.362359221,VC2808,VC2808_S10,18H,L_2
Blue,1:00,7:05,51,Average,0.043550156,11792.21582,75738.78125,2 l7 53.tif,GRB_B,L7,1.191973716,0.873729557,VC2808,VC2808_S11,18H,L_2
Blue,1:02,6:01,48,Average,0.046453491,8948.186523,60792.37109,2 l7 55.tif,GRB_B,L7,0.904495246,0.701306393,VC2808,VC2808_S11,18H,L_2
Blue,1:04,0:01,58,Average,0.04877108,9740.155273,70391.42188,2 l7 57.tif,GRB_B,L7,0.984548558,0.812041927,VC2808,VC2808_S11,18H,L_2
Blue,3:00,4:08,36,Average,0.04173556,7499.48291,50483,2 l7 62.tif,GRB_B,L7,0.758058252,0.582376538,VC2808,VC2808_S12,18H,L_2
Blue,3:02,8:00,74,Average,0.032662611,5290.69043,25199.58398,2 l7 64.tif,GRB_B,L7,0.53479041,0.290704722,VC2808,VC2808_S12,18H,L_2
Red,2:02,1:01,5,Average,0.074138954,12202.71387,132252.2188,ctl_10.tif,GRB_R,CTL,0.952093651,1.112310686,VC2819,VC2819_S1,18H,CTL
Red,6:02,2:07,8,Average,0.062264495,13670.35254,128140.6016,ctl_11.tif,GRB_R,CTL,1.06660338,1.077729824,VC2819,VC2819_S1,18H,CTL
Red,9:00,6:05,58,Average,0.071546681,14042.13965,147525.4219,ctl_12.tif,GRB_R,CTL,1.095611365,1.240766354,VC2819,VC2819_S1,18H,CTL
Red,1:03,9:06,78,Average,0.06260334,12183.46973,119047.2734,ctl_13.tif,GRB_R,CTL,0.950592163,1.001250154,VC2819,VC2819_S1,18H,CTL
Red,5:04,5:05,32,Average,0.05668433,12961.19043,98989.42969,ctl_20.tif,GRB_R,CTL,1.011272348,0.832553143,VC2819,VC2819_S2,18H,CTL
Red,0:00,8:03,21,Average,0.060687944,12373.99316,114210.8906,ctl_28.tif,GRB_R,CTL,0.965457393,0.960573632,VC2819,VC2819_S3,18H,CTL
Red,1:05,2:01,59,Average,0.048872944,11762.43066,90633.39844,ctl_29.tif,GRB_R,CTL,0.917741387,0.762274528,VC2819,VC2819_S3,18H,CTL
Red,3:01,6:05,15,Average,0.060123406,13337.4375,120389.8203,ctl_38.tif,GRB_R,CTL,1.040628314,1.012541679,VC2819,VC2819_S4,18H,CTL
Red,7:01,4:00,37,Average,0.069680236,14572.14453,152813.5938,L_15.tif,GRB_R,L7,1.136963993,1.28524266,VC2819,VC2819_S5,18H,L_2
Red,9:00,6:07,82,Average,0.058459211,13396.24707,115182.5703,L_16.tif,GRB_R,L7,1.045216819,0.968745969,VC2819,VC2819_S5,18H,L_2
Red,1:00,1:00,58,Average,0.04974632,9522.396484,65634.84375,L_17.tif,GRB_R,L7,0.74296696,0.552023541,VC2819,VC2819_S5,18H,L_2
Red,3:05,5:08,5,Average,0.049149454,9695.885742,68288.82813,L_18.tif,GRB_R,L7,0.756503131,0.574344945,VC2819,VC2819_S5,18H,L_2
Red,8:03,2:00,3,Average,0.064599387,12924.77441,125425.2969,L_23.tif,GRB_R,L7,1.008431057,1.054892684,VC2819,VC2819_S6,18H,L_2
Red,9:05,9:09,20,Average,0.082019463,16249.65332,196658.3438,L_24.tif,GRB_R,L7,1.26784844,1.654000057,VC2819,VC2819_S6,18H,L_2
Red,5:02,1:08,58,Average,0.072438426,13432.48047,146405.2656,L_30.tif,GRB_R,L7,1.048043862,1.23134525,VC2819,VC2819_S7,18H,L_2
Red,8:04,0:04,25,Average,0.035946149,8044.259766,40209.19141,L_31.tif,GRB_R,L7,0.627638141,0.338180438,VC2819,VC2819_S7,18H,L_2
Red,9:04,5:06,70,Average,0.08512076,14736.41797,191259.4531,L_32.tif,GRB_R,L7,1.149781117,1.608592548,VC2819,VC2819_S7,18H,L_2
Red,1:00,9:06,8,Average,0.057566289,11843.03125,102050.4453,L_33.tif,GRB_R,L7,0.924030095,0.858297894,VC2819,VC2819_S8,18H,L_2
Red,4:04,1:02,13,Average,0.042340416,11017.60742,65385.60938,L_35.tif,GRB_R,L7,0.859627963,0.549927349,VC2819,VC2819_S8,18H,L_2
Red,6:05,1:03,62,Average,0.076078363,15069.83984,181888.8125,L_43.tif,GRB_R,L7,1.175795727,1.529780534,VC2819,VC2819_S9,18H,L_2
Red,8:01,2:06,25,Average,0.06962648,11341.89453,121684.4453,L_44.tif,GRB_R,L7,0.884929851,1.023430156,VC2819,VC2819_S9,18H,L_2
Red,9:05,7:01,9,Average,0.063964278,11415.89648,108329.5,L_46.tif,GRB_R,L7,0.890703713,0.911108045,VC2819,VC2819_S10,18H,L_2
Red,1:03,4:01,71,Average,0.06034806,13079.22754,118948.5156,L_47.tif,GRB_R,L7,1.02048197,1.000419549,VC2819,VC2819_S10,18H,L_2
Red,3:01,4:08,37,Average,0.041735556,10850.02832,65870.875,L_57.tif,GRB_R,L7,0.846552921,0.554008688,VC2819,VC2819_S11,18H,L_2
Red,4:05,5:06,94,Average,0.058231831,12120.81152,107408.4766,L_58.tif,GRB_R,L7,0.945703375,0.903361754,VC2819,VC2819_S11,18H,L_2
Red,6:03,8:02,15,Average,0.061177593,15248.91406,137568.5469,L_59.tif,GRB_R,L7,1.189767654,1.157023801,VC2819,VC2819_S11,18H,L_2
Red,0:04,8:00,40,Average,0.066903129,16060.66895,151863.3906,m_2.tif,GRB_R,MK4256,1.253103293,1.277250951,VC2819,VC2819_S12,18H,MK_1
Red,3:00,4:00,14,Average,0.058351506,10504.98633,90242.41406,m_39.tif,GRB_R,MK4256,0.819631673,0.758986144,VC2819,VC2819_S13,18H,MK_1
Red,6:00,4:03,68,Average,0.054236069,11607.22363,94490.5,m_40.tif,GRB_R,MK4256,0.905631652,0.79471478,VC2819,VC2819_S13,18H,MK_1
Red,9:05,7:02,10,Average,0.068358585,12211.67773,124728.1172,m_4.tif,GRB_R,MK4256,0.952793039,1.049029036,VC2819,VC2819_S12,18H,MK_1
Red,1:02,9:00,77,Average,0.0840334,12508.36133,150209.7656,m_52.tif,GRB_R,MK4256,0.975941215,1.263343095,VC2819,VC2819_S14,18H,MK_1
Red,3:01,3:06,0,Average,0.078272574,15194.55078,180411.8125,m_5.tif,GRB_R,MK4256,1.185526062,1.517358187,VC2819,VC2819_S12,18H,MK_1
Red,5:03,3:06,45,Average,0.075941943,14005.73926,163000.2656,m_60.tif,GRB_R,MK4256,1.092771294,1.370917925,VC2819,VC2819_S15,18H,MK_1
Red,7:01,7:04,66,Average,0.099085055,16895.65625,243334,m_63.tif,GRB_R,MK4256,1.318251596,2.046566863,VC2819,VC2819_S15,18H,MK_1
Red,0:03,4:02,81,Average,0.075456686,15700.86719,178779.2969,m_8.tif,GRB_R,MK4256,1.225030442,1.503627873,VC2819,VC2819_S12,18H,MK_1
Red,5:02,2:01,23,Average,0.073599771,12775.54297,143676.1875,m_51.tif,GRB_R,MK4256,0.996787557,1.208392269,VC2819,VC2819_S14,18H,MK_1
Red,7:00,3:02,47,Average,0.076938614,12762.56445,140824.4531,m_53.tif,GRB_R,MK4256,0.995774932,1.184407683,VC2819,VC2819_S14,18H,MK_1
Red,8:04,1:07,85,Average,0.057364456,11897.33203,99454.21094,m_54.tif,GRB_R,MK4256,0.928266811,0.836462198,VC2819,VC2819_S14,18H,MK_1
Red,1:00,1:04,6,Average,0.096086845,19841.29102,276983.9063,m_56.tif,GRB_R,MK4256,1.548079173,2.329580265,VC2819,VC2819_S14,18H,MK_1
Red,2:02,9:04,1,Average,0.079182096,16952.41992,201066,m_61.tif,GRB_R,MK4256,1.322680474,1.691070762,VC2819,VC2819_S15,18H,MK_1
Red,3:05,0:02,50,Average,0.05602546,14214.07715,115936,m_62.tif,GRB_R,MK4256,1.109026463,0.975082709,VC2819,VC2819_S15,18H,MK_1
Red,5:02,0:07,63,Average,0.095374845,16498.92578,231745.125,m_7.tif,GRB_R,MK4256,1.287297452,1.949098332,VC2819,VC2819_S12,18H,MK_1
Red,6:04,1:03,44,Average,0.076616012,14575.78809,167665.4219,m_9.tif,GRB_R,MK4256,1.137248274,1.410154342,VC2819,VC2819_S12,18H,MK_1
Blue,2:02,1:03,65,Average,0.074138954,12921.6377,133886.1406,ctl_10.tif,GRB_B,CTL,1.04466312,1.202196453,VC2819,VC2819_S1,18H,CTL
Blue,6:02,2:09,98,Average,0.062264495,16477.53711,142709.5781,ctl_11.tif,GRB_B,CTL,1.332143473,1.28142426,VC2819,VC2819_S1,18H,CTL
Blue,9:00,6:08,88,Average,0.071546681,11595.7832,124769.5391,ctl_12.tif,GRB_B,CTL,0.937473046,1.120336255,VC2819,VC2819_S1,18H,CTL
Blue,1:03,9:09,58,Average,0.06260334,10888.86523,92940.29688,ctl_13.tif,GRB_B,CTL,0.880321534,0.834533692,VC2819,VC2819_S1,18H,CTL
Blue,5:04,5:08,62,Average,0.05668433,8278.899414,68256.38281,ctl_20.tif,GRB_B,CTL,0.669316157,0.612890781,VC2819,VC2819_S2,18H,CTL
Blue,0:00,8:06,61,Average,0.060687944,11579.24902,108561.3906,ctl_28.tif,GRB_B,CTL,0.936136323,0.974799319,VC2819,VC2819_S3,18H,CTL
Blue,1:05,2:02,99,Average,0.048872944,11796.36621,89136.66406,ctl_29.tif,GRB_B,CTL,0.953689386,0.800379941,VC2819,VC2819_S3,18H,CTL
Blue,3:01,6:07,95,Average,0.060123406,15415.19043,130683.5156,ctl_38.tif,GRB_B,CTL,1.246256961,1.173439299,VC2819,VC2819_S4,18H,CTL
Blue,7:01,4:03,17,Average,0.069680236,10905.49414,123439.0313,L_15.tif,GRB_B,L7,0.881665915,1.108389299,VC2819,VC2819_S5,18H,L_2
Blue,9:00,7:00,82,Average,0.058459211,9773.00293,81377.46094,L_16.tif,GRB_B,L7,0.790108496,0.730708156,VC2819,VC2819_S5,18H,L_2
Blue,1:00,1:03,88,Average,0.04974632,9915.686523,72336.78125,L_17.tif,GRB_B,L7,0.801643898,0.649529678,VC2819,VC2819_S5,18H,L_2
Blue,3:05,6:01,25,Average,0.049149454,9290.34082,67338.85938,L_18.tif,GRB_B,L7,0.75108718,0.604652114,VC2819,VC2819_S5,18H,L_2
Blue,8:03,2:03,23,Average,0.064599387,12423.64551,116309.7031,L_23.tif,GRB_B,L7,1.004402428,1.044373315,VC2819,VC2819_S6,18H,L_2
Blue,0:00,0:02,90,Average,0.082019463,13385.86914,160851.3438,L_24.tif,GRB_B,L7,1.082194389,1.444323618,VC2819,VC2819_S6,18H,L_2
Blue,5:02,2:02,18,Average,0.072438426,11638.52344,123568.2813,L_30.tif,GRB_B,L7,0.940928425,1.109549867,VC2819,VC2819_S7,18H,L_2
Blue,8:04,0:07,45,Average,0.035946149,7434.205566,37072.95313,L_31.tif,GRB_B,L7,0.601026012,0.332887127,VC2819,VC2819_S7,18H,L_2
Blue,9:04,5:09,80,Average,0.08512076,8141.887695,109331,L_32.tif,GRB_B,L7,0.658239304,0.981709831,VC2819,VC2819_S7,18H,L_2
Blue,1:00,9:09,58,Average,0.057566289,9602.158203,78499.38281,L_33.tif,GRB_B,L7,0.776296378,0.704865187,VC2819,VC2819_S8,18H,L_2
Blue,4:04,1:05,53,Average,0.042340416,9920.583008,59589.39063,L_35.tif,GRB_B,L7,0.80203976,0.535067735,VC2819,VC2819_S8,18H,L_2
Blue,6:05,1:06,52,Average,0.076078363,9331.133789,109902.6641,L_43.tif,GRB_B,L7,0.75438513,0.986842943,VC2819,VC2819_S9,18H,L_2
Blue,8:01,2:09,46,Average,0.06962648,13174.9541,130619.1875,L_44.tif,GRB_B,L7,1.065142745,1.172861681,VC2819,VC2819_S9,18H,L_2
Blue,9:05,7:03,89,Average,0.063964278,11517.92285,120823.8125,L_46.tif,GRB_B,L7,0.931178346,1.084906609,VC2819,VC2819_S10,18H,L_2
Blue,1:03,4:05,1,Average,0.06034806,12588.76758,111560.4844,L_47.tif,GRB_B,L7,1.017751892,1.001728917,VC2819,VC2819_S10,18H,L_2
Blue,3:01,5:00,67,Average,0.041735556,10418.14746,63793.58203,L_57.tif,GRB_B,L7,0.842265871,0.5728182,VC2819,VC2819_S11,18H,L_2
Blue,4:05,6:00,14,Average,0.058231831,10828.80273,94388.70313,L_58.tif,GRB_B,L7,0.875465719,0.847539287,VC2819,VC2819_S11,18H,L_2
Blue,6:03,8:04,95,Average,0.061177593,11615.08301,105842.4766,L_59.tif,GRB_B,L7,0.939033359,0.950385524,VC2819,VC2819_S11,18H,L_2
Blue,0:04,8:03,30,Average,0.066903129,10217.81152,98680.86719,m_2.tif,GRB_B,MK4256,0.826069505,0.886079679,VC2819,VC2819_S12,18H,MK_1
Blue,3:00,4:03,24,Average,0.058351506,8676.066406,74855,m_39.tif,GRB_B,MK4256,0.701425532,0.672141381,VC2819,VC2819_S13,18H,MK_1
Blue,6:00,4:07,8,Average,0.054236069,7618.083984,60456.47266,m_40.tif,GRB_B,MK4256,0.615891853,0.542853477,VC2819,VC2819_S13,18H,MK_1
Blue,9:05,7:05,20,Average,0.068358585,10036.87402,103075.5703,m_4.tif,GRB_B,MK4256,0.811441426,0.925540795,VC2819,VC2819_S12,18H,MK_1
Blue,1:02,9:03,87,Average,0.0840334,9370.400391,144468.5625,m_52.tif,GRB_B,MK4256,0.757559679,1.297218611,VC2819,VC2819_S14,18H,MK_1
Blue,3:01,3:09,30,Average,0.078272574,13097.7002,150802.4063,m_5.tif,GRB_B,MK4256,1.058897074,1.354091746,VC2819,VC2819_S12,18H,MK_1
Blue,5:03,3:09,95,Average,0.075941943,11945.24316,127792.7734,m_60.tif,GRB_B,MK4256,0.965725497,1.147482616,VC2819,VC2819_S15,18H,MK_1
Blue,7:01,7:07,57,Average,0.099085055,11612.7666,183181.4375,m_63.tif,GRB_B,MK4256,0.938846086,1.644830999,VC2819,VC2819_S15,18H,MK_1
Blue,0:03,4:05,71,Average,0.075456686,11906.11328,138953.5625,m_8.tif,GRB_B,MK4256,0.962562001,1.247698076,VC2819,VC2819_S12,18H,MK_1
Blue,5:02,2:04,43,Average,0.073599771,7904.96582,97751.29688,m_51.tif,GRB_B,MK4256,0.63908511,0.87773284,VC2819,VC2819_S14,18H,MK_1
Blue,7:00,3:05,77,Average,0.076938614,9108.638672,112607.8516,m_53.tif,GRB_B,MK4256,0.736397283,1.011133484,VC2819,VC2819_S14,18H,MK_1
Blue,8:04,2:00,95,Average,0.057364456,11023.87695,94325.82031,m_54.tif,GRB_B,MK4256,0.891236696,0.846974646,VC2819,VC2819_S14,18H,MK_1
Blue,1:00,1:07,6,Average,0.096086845,11697.91406,178281.3281,m_56.tif,GRB_B,MK4256,0.945729921,1.600831716,VC2819,VC2819_S14,18H,MK_1
Blue,2:02,9:06,91,Average,0.079182096,16260.83984,191965.6094,m_61.tif,GRB_B,MK4256,1.314624359,1.72370623,VC2819,VC2819_S15,18H,MK_1
Blue,3:05,0:04,90,Average,0.05602546,9565.610352,79246.28125,m_62.tif,GRB_B,MK4256,0.773341629,0.711571771,VC2819,VC2819_S15,18H,MK_1
Blue,5:02,0:09,73,Average,0.095374845,16171.01367,269310.8125,m_7.tif,GRB_B,MK4256,1.30736227,2.418207755,VC2819,VC2819_S12,18H,MK_1
Blue,6:04,1:06,84,Average,0.076616012,13186.16797,158890.7969,m_9.tif,GRB_B,MK4256,1.066049342,1.426719387,VC2819,VC2819_S12,18H,MK_1
Red,34:00:00,48:00:00,182,Average,0.063283816,11041.62891,103273.375,ctl_10.tif,GRB_R,CTL,1.096202523,1.19383206,VC2820,VC2820_S1,18H,CTL
Red,44:00:00,40:00:00,801,Average,0.056252278,10080.10938,84571.6875,ctl_19.tif,GRB_R,CTL,1.000743769,0.977642029,VC2820,VC2820_S2,18H,CTL
Red,47:00:00,5:00,418,Average,0.046660874,10591.69922,73797.52344,ctl_20.tif,GRB_R,CTL,1.051533927,0.853093543,VC2820,VC2820_S2,18H,CTL
Red,49:00:00,2:00,219,Average,0.049527615,9686.710938,67824.76563,ctl_2.tif,GRB_R,CTL,0.961687542,0.784048935,VC2820,VC2820_S3,18H,CTL
Red,50:00:00,13:00,609,Average,0.068954401,12288.08594,124135.5156,ctl_3.tif,GRB_R,CTL,1.219949603,1.434996758,VC2820,VC2820_S3,18H,CTL
Red,51:00:00,55:00:00,402,Average,0.056252282,8622.038086,71864.375,ctl_4.tif,GRB_R,CTL,0.855987824,0.8307465,VC2820,VC2820_S3,18H,CTL
Red,53:00:00,49:00:00,269,Average,0.072583593,9244.651367,104355.4297,ctl_8.tif,GRB_R,CTL,0.917800284,1.206340527,VC2820,VC2820_S1,18H,CTL
Red,55:00:00,4:00,800,Average,0.048854332,9026.017578,62223.57813,ctl_9.tif,GRB_R,CTL,0.896094527,0.719299649,VC2820,VC2820_S1,18H,CTL
Red,0:00,2:00,845,Average,0.061799731,11562.16113,104199.4609,L_16.tif,GRB_R,L7 2,1.147880472,1.20453754,VC2820,VC2820_S4,18H,L_2
Red,2:00,8:00,715,Average,0.066686168,12351.37891,114641.625,L_21.tif,GRB_R,L7 2,1.22623327,1.325248132,VC2820,VC2820_S5,18H,L_2
Red,3:00,47:00:00,458,Average,0.06988281,11583.14648,117651.4219,L_22.tif,GRB_R,L7 2,1.149963877,1.360041146,VC2820,VC2820_S5,18H,L_2
Red,6:00,41:00:00,802,Average,0.073584743,10796.42285,122170.1406,L_5.tif,GRB_R,L7 2,1.071858696,1.412277178,VC2820,VC2820_S6,18H,L_2
Red,8:00,29:00:00,366,Average,0.054437693,12881.44629,108656.25,L_6.tif,GRB_R,L7 2,1.27885786,1.25605767,VC2820,VC2820_S6,18H,L_2
Red,9:00,41:00:00,446,Average,0.073390067,14724.29297,156493.0781,L_7.tif,GRB_R,L7 2,1.461813944,1.809047625,VC2820,VC2820_S6,18H,L_2
Red,16:00,8:00,255,Average,0.073224023,12336.10547,127262.1797,MK_23.tif,GRB_R,MK 1,1.224716937,1.471140748,VC2820,VC2820_S7,18H,MK_1
Red,17:00,49:00:00,420,Average,0.058412507,11074.7041,97547.38281,MK_24.tif,GRB_R,MK 1,1.099486197,1.127640042,VC2820,VC2820_S7,18H,MK_1
Blue,34:00:00,48:00:00,591,Average,0.063283816,9280.765625,85244.5,ctl_10.tif,GRB_B,CTL,0.967929685,0.995560814,VC2820,VC2820_S1,18H,CTL
Blue,44:00:00,41:00:00,179,Average,0.056252278,8871.870117,74534.4375,ctl_19.tif,GRB_B,CTL,0.92528427,0.870479213,VC2820,VC2820_S2,18H,CTL
Blue,47:00:00,5:00,779,Average,0.046660874,10001.19727,73940.42969,ctl_20.tif,GRB_B,CTL,1.0430665,0.863541864,VC2820,VC2820_S2,18H,CTL
Blue,49:00:00,2:00,578,Average,0.049527615,11066.75391,89701.35156,ctl_2.tif,GRB_B,CTL,1.154197838,1.047611876,VC2820,VC2820_S3,18H,CTL
Blue,50:00:00,13:00,908,Average,0.068954401,9606.359375,103830.4375,ctl_3.tif,GRB_B,CTL,1.001887212,1.212623863,VC2820,VC2820_S3,18H,CTL
Blue,51:00:00,55:00:00,543,Average,0.056252282,8689.463867,91709.33594,ctl_4.tif,GRB_B,CTL,0.906260363,1.071062898,VC2820,VC2820_S3,18H,CTL
Blue,53:00:00,49:00:00,631,Average,0.072583593,8479.286133,90496.14063,ctl_8.tif,GRB_B,CTL,0.884340052,1.056894128,VC2820,VC2820_S1,18H,CTL
Blue,55:00:00,5:00,175,Average,0.048854332,10710.41797,75540.19531,ctl_9.tif,GRB_B,CTL,1.11703408,0.882225344,VC2820,VC2820_S1,18H,CTL
Blue,0:00,3:00,219,Average,0.061799731,12568.83203,118925.1172,L_16.tif,GRB_B,L7 2,1.310855819,1.38891291,VC2820,VC2820_S4,18H,L_2
Blue,2:00,9:00,80,Average,0.066686168,10667.14648,110078.9375,L_21.tif,GRB_B,L7 2,1.112521116,1.285599384,VC2820,VC2820_S5,18H,L_2
Blue,3:00,47:00:00,834,Average,0.06988281,11783.82031,130791.3281,L_22.tif,GRB_B,L7 2,1.228983679,1.527497036,VC2820,VC2820_S5,18H,L_2
Blue,6:00,42:00:00,114,Average,0.073584743,10948.47852,155965.8906,L_5.tif,GRB_B,L7 2,1.141862406,1.821507887,VC2820,VC2820_S6,18H,L_2
Blue,8:00,29:00:00,757,Average,0.054437693,9272.664063,75172.58594,L_6.tif,GRB_B,L7 2,0.967084739,0.877932076,VC2820,VC2820_S6,18H,L_2
